#,Enroll_no,Application_no,year_term_code,course_code,branch_code,semester_code,college_code,acad_fee,dev_fee,univ_fee,caution money,univ_enroll_fee,exam_fee,excess_fee,late_fee,reg_fee,other_fee,misc_fee,total_fee,paid_status,payment mode,utr/upi/neft/DD number,via bank name/ paytm / phonepay/ googlepay etc,payment date,trans_id,dt_insrt,by_insrt,dt_updt,by_updt,Remark1,Remark2,LateFee
1229,DE15060,8081601934,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010952453829317982,",,ADMIN,09-01-2016 12:27,K439149316162950,,,0
1230,DE15181,8081601936,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010931840135149968,",08-04-2012 00:00,ADMIN,09-01-2016 12:29,krishnaenterprises,,,0
1231,DE13113,8081601937,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010930070140239849,",02-04-2013 00:00,ADMIN,09-01-2016 12:33,,Fees paid thru loan,,0
1232,DE13203,8081601929,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010900097135760433,",02-04-2014 00:00,ADMIN,09-01-2016 12:34,montage210,,,0
1233,DE15394,8081601898,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010921830592871697,",,ADMIN,09-01-2016 12:38,K439149316162950,,,0
1234,DE14312,8081601057,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010934387129156141,",,ADMIN,09-01-2016 12:38,netguru1,,,0
1235,DE15716,8081601907,Jan-16,ME2YFT,EESPDI,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010953523144935238,",01-09-2012 00:00,ADMIN,09-01-2016 12:38,,,,0
1236,DE13181,8081601067,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010911933118979581,",12-11-2013 00:00,ADMIN,09-01-2016 12:39,aambwani,,,0
1237,DE14255,8081601245,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010922487639153380,",03-06-2016 00:00,ADMIN,09-01-2016 12:39,netguru1,,,0
1238,DE15471,8081601939,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010951110758233500,",,ADMIN,09-01-2016 12:39,K439149316162950,,,0
1239,DE13007,8081601938,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010926943946498575,",01-12-2015 00:00,ADMIN,09-01-2016 12:41,shricomputer,,,0
1240,DE14600,8081600226,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010904880180909566,",,ADMIN,09-01-2016 12:43,krishnaenterprises,,,0
1241,DE15123,8081601496,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010922020129215095,",07-10-2012 00:00,ADMIN,09-01-2016 12:44,,Fees paid thru loan,,0
1242,DE1200304,8081600012,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010933437181326271,",,ADMIN,09-01-2016 12:45,K439149261329209,Fees paid thru loan,,0
1243,DE14009,8081601039,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010917750457362777,",04-03-2015 00:00,ADMIN,09-01-2016 12:46,,,,0
1244,DE1200370,8081600085,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010912023132596354,",,ADMIN,09-01-2016 12:47,,,,0
1245,DE15458,8081601942,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010934460152782888,",,ADMIN,09-01-2016 12:47,netguru1,,,0
1246,DE11529,8081601943,Jan-16,ME2YFT,ITSPIS,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010913307128177748,",01-09-2012 00:00,ADMIN,09-01-2016 12:48,netguru1,,,0
1247,DE14241,8081600081,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010951073114283231,",,ADMIN,09-01-2016 12:48,netguru1,,,0
1248,DE14015,8081600214,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010914347122690464,",04-09-2015 00:00,ADMIN,09-01-2016 12:51,,,,0
1249,DE15097,8081601930,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010907523196132356,",,ADMIN,09-01-2016 12:53,netguru1,,,0
1250,DE15130,8081601859,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010944300122294273,",10-12-2012 00:00,ADMIN,09-01-2016 12:53,netguru1,Fees paid thru loan,,0
1251,DE15106,8081601796,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010948207300534923,",09-02-2012 00:00,ADMIN,09-01-2016 12:56,,,,0
1252,DE14687,8081601946,Jan-16,ME2YFT,EESPDI,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010946997143619693,",,ADMIN,09-01-2016 13:01,,,,0
1253,DE15654,8081601948,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010914220897143843,",,ADMIN,09-01-2016 13:03,padamnagar,Fees paid thru loan,,0
1254,DE13451,8081601009,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010930337653573252,",,ADMIN,09-01-2016 13:05,K439149216134291,,,0
1255,DE13567,8081600851,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010955837163018342,",,ADMIN,09-01-2016 13:10,LOKESHJAIN,,,0
1256,DE15661,8081601952,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010930173786580684,",09-01-2016 00:00,ADMIN,09-01-2016 13:15,markcom,,,0
1257,DE15340,8081601951,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010904480676658500,",,ADMIN,09-01-2016 13:16,k23136413361892,,,0
1258,DE15664,8081601953,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010935287988814622,",09-03-2016 00:00,ADMIN,09-01-2016 13:16,markcom,,,0
1259,DE13670,8081601932,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010951083180959152,",,ADMIN,09-01-2016 13:18,krishnaenterprises,,,0
1260,DE15505,8081601203,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010915070732991203,",,ADMIN,09-01-2016 13:22,markcom,,,0
1261,DE14114,8081601957,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010944387187434460,",,ADMIN,09-01-2016 13:25,swastik,,,0
1262,DE14570,8081600213,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010936160150678942,",,ADMIN,09-01-2016 13:27,markcom,SEM FEES,,0
1263,DE15266,8081601151,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010932317160157543,",09-02-2013 00:00,ADMIN,09-01-2016 13:29,markcom,,,0
1264,DE1200442,8081601910,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010924433470720400,",,ADMIN,09-01-2016 13:32,iraonline,,,0
1265,DE14082,8081600698,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010949380155168599,",,ADMIN,09-01-2016 13:35,krishnaenterprises,,,0
1266,DE15116,8081601949,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010951550195117330,",07-04-2012 00:00,ADMIN,09-01-2016 13:37,,,,0
1267,DE13555,8081601961,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010951557128445723,",,ADMIN,09-01-2016 13:39,netguru1,,,0
1268,DE15526,8081601702,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010915993802234680,",05-12-2013 00:00,ADMIN,09-01-2016 13:41,markcom,,,0
1269,DE15303,8081601965,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010908307121872454,",,ADMIN,09-01-2016 13:42,markcom,,,0
1270,DE14057,8081600472,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010901990106292922,",,ADMIN,09-01-2016 13:43,K4191491210141759,,,0
1271,DE15158,8081601963,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010923323128638576,",,ADMIN,09-01-2016 13:43,,,,0
1272,DE15310,8081601966,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010916590186238250,",,ADMIN,09-01-2016 13:46,tphvk022804,,,0
1273,DE13338,8081601715,Jan-16,BE,ECIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010928520202874823,",03-04-2014 00:00,ADMIN,09-01-2016 13:52,netguru1,,,0
1274,DE14631,8081600343,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010938360447944546,",,ADMIN,09-01-2016 13:52,annapoorna,,,0
1275,DE13647,8081601967,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010903973149253574,",,ADMIN,09-01-2016 13:56,netguru1,,,0
1276,DE14155,8081600735,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010928667190541328,",,ADMIN,09-01-2016 13:56,,,,0
1277,DE15639,8081601924,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010928860333249376,",,ADMIN,09-01-2016 14:00,netguru1,,,0
1278,DE15641,8081601969,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010956310544742280,",03-02-2016 00:00,ADMIN,09-01-2016 14:00,netguru1,,,0
1279,DE13412,8081600512,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010909600492044475,",,ADMIN,09-01-2016 14:02,netguru1,,,0
1280,DE15191,8081601970,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010948150786742290,",10-11-2012 00:00,ADMIN,09-01-2016 14:03,netguru1,,,0
1281,DE14180,8081601968,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010922010164500521,",,ADMIN,09-01-2016 14:04,Lucky308,,,0
1282,DE1200406,8081601971,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010921810115578719,",,ADMIN,09-01-2016 14:07,compuworld,,,0
1283,DE14741,8081601685,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010959130187668187,",,ADMIN,09-01-2016 14:07,,,,0
1284,DE15146,8081601975,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010901550103398292,",,ADMIN,09-01-2016 14:12,netguru1,,,0
1285,DE15151,8081600633,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010949637198984676,",,ADMIN,09-01-2016 14:12,netguru1,,,0
1286,DE1200333,8081600046,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010916440183700410,",,ADMIN,09-01-2016 14:17,kapilgehlot,Fees paid thru loan,,0
1287,DE14253,8081600806,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010953657275974743,",03-05-2016 00:00,ADMIN,09-01-2016 14:20,singhaibook,,,0
1288,DE13516,8081600070,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010909377194030839,",07-04-2014 00:00,ADMIN,09-01-2016 14:21,pathakcomputer,,,0
1289,DE15446,8081601981,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010954130782839563,",,ADMIN,09-01-2016 14:26,markcom,,,0
1290,DE1200307,8081601976,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010915393203343541,",09-01-2016 14:15,davviet,09-01-2016 14:28,,Fees paid thru loan,,0
1291,DE13093,8081601402,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010943750164906858,",12-02-2012 00:00,ADMIN,09-01-2016 14:31,,,,0
1292,DE13615,8081600623,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010904590246652397,",,ADMIN,09-01-2016 14:34,,Fees paid thru loan,,0
1293,DE14735,8081601972,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010933203212625023,",,ADMIN,09-01-2016 14:37,,,,0
1294,DE1200421,8081601931,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010935580106481534,",,ADMIN,09-01-2016 14:40,dripnsip,,,0
1295,de15618,8081601985,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010935120211084850,",08-01-2016 12:18,davviet,09-01-2016 14:46,nictcscbanjari,Fees paid,,0
1296,DE15024,8081601984,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010907437134074510,",,ADMIN,09-01-2016 14:48,,,,0
1297,DE15195,8081601982,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010949260190139819,",,ADMIN,09-01-2016 14:52,,,,0
1298,DE15554,8081601307,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010945590123878877,",06-08-2013 00:00,ADMIN,09-01-2016 14:53,EUN004263,,,0
1299,DE14370,8081600492,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010906317544130104,",,ADMIN,09-01-2016 14:55,markcom,Paid thru loan,,0
1300,DE15137,8081601987,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010957410160936073,",,ADMIN,09-01-2016 14:55,netguru1,,,0
1301,DE14412,8081601157,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010908293200318719,",05-08-2016 00:00,ADMIN,09-01-2016 14:56,markcom,Paid thru loan,,0
1302,DE14094,8081601986,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010942693673502390,",,ADMIN,09-01-2016 14:56,,,,0
1303,DE15118,8081601989,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010900060114978322,",07-07-2012 00:00,ADMIN,09-01-2016 15:02,Lucky308,,,0
1304,DE13520,8081601988,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010933120184371155,",08-04-2014 00:00,ADMIN,09-01-2016 15:02,swastik,,,0
1305,DE15114,8081601544,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010956030111491235,",07-02-2012 00:00,ADMIN,09-01-2016 15:02,Lucky308,,,0
1306,DE13098,8081601991,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010910643197873848,",,ADMIN,09-01-2016 15:06,markcom,,,0
1307,DE14736,8081601354,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010920833172556452,",,ADMIN,09-01-2016 15:06,,,,0
1308,DE13361,8081600641,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010900627366855569,",06-05-2014 00:00,ADMIN,09-01-2016 15:08,,,,0
1309,DE1200365,8081600041,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010924833172439344,",,ADMIN,09-01-2016 15:10,netguru1,Fees paid thru loan,,0
1310,DE1200301,8081600037,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010907203166427547,",,ADMIN,09-01-2016 15:11,netguru1,Fees paid thru loan,,0
1311,DE14298,8081601995,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010945587203121090,",,ADMIN,09-01-2016 15:12,markcom,Fees paid thru loan,,0
1312,DE14738,8081601687,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010947313685038821,",,ADMIN,09-01-2016 15:13,,,,0
1313,DE14427,8081601996,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010959193668866600,",,ADMIN,09-01-2016 15:13,markcom,Fees paid thru loan,,0
1314,DE13294,8081601997,Jan-16,BE,ECIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010956740495275254,",04-01-2014 00:00,ADMIN,09-01-2016 15:15,,,,0
1315,DE15039,8081601528,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010917103106542079,",12-07-2013 00:00,ADMIN,09-01-2016 15:18,nictcscbanjari,Fees paid thru loan,,0
1316,de15599,8081601999,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010917780105275688,",09-01-2016 13:11,davviet,09-01-2016 15:19,nictcscbanjari,Fees paid thru loan,,0
1317,DE14313,8081601468,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010911203337283370,",08-07-2015 00:00,ADMIN,09-01-2016 15:23,,,,0
1318,DE14621,8081601345,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010900197122713734,",11-03-2014 00:00,ADMIN,09-01-2016 15:26,nictcscpithampur,,,0
1319,DE15785,8081601415,Jan-16,ME3YPT,MESPTDE,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010904450205391552,",01-09-2012 00:00,ADMIN,09-01-2016 15:26,,,,0
1320,DE14327,8081601992,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010913917320151108,",08-09-2015 00:00,ADMIN,09-01-2016 15:32,,Fees paid thru loan,,0
1321,DE14559,8081600230,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010920997690625303,",,ADMIN,09-01-2016 15:35,,Fees paid thru loan,,0
1322,DE15121,8081601979,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010915583164954647,",07-05-2012 00:00,ADMIN,09-01-2016 15:40,,,,0
1323,DE15766,8081601316,Jan-16,ME3YPT,EESPDC,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010920337578527700,",01-09-2012 00:00,ADMIN,09-01-2016 15:42,,,,0
1324,DE14573,8081600024,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010945730706676104,",,ADMIN,09-01-2016 15:42,,SEM FEES,,0
1325,DE14533,8081602004,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010943750194323004,",,ADMIN,09-01-2016 15:47,,,,0
1326,DE14469,8081602003,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010900117198927774,",06-03-2016 00:00,ADMIN,09-01-2016 15:48,,,,0
1327,DE13434,8081602006,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010949670216385137,",,ADMIN,09-01-2016 15:48,,,,0
1328,DE15436,8081602007,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010908870135470443,",01-10-2013 00:00,ADMIN,09-01-2016 15:49,jainstore,,,0
1329,DE15259,8081602010,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010951250190174810,",09-01-2013 00:00,ADMIN,09-01-2016 15:49,jainstore,,,0
1330,DE15330,8081602011,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010935343173817694,",,ADMIN,09-01-2016 15:50,jainstore,,,0
1331,DE15442,8081602009,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010925007612174592,",,ADMIN,09-01-2016 15:53,netguru1,,,0
1332,DE1200419,8081600789,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010951150556649655,",,ADMIN,09-01-2016 15:53,,,,0
1333,DE15289,8081602005,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010901300178154410,",09-06-2013 00:00,ADMIN,09-01-2016 15:55,,,,0
1334,DE15439,8081601868,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010940440479625923,",,ADMIN,09-01-2016 15:56,shivamstationery,,,0
1335,DE1200119,8081600297,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010923850826074428,",,ADMIN,09-01-2016 16:00,vinodverma,,,0
1336,DE1200091,8081600537,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010957463159229417,",,ADMIN,09-01-2016 16:03,k074515510756,,,0
1337,DE1200382,8081602012,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010958983459543134,",,ADMIN,09-01-2016 16:03,computerworld26,Fees paid thru loan,,0
1338,DE1200425,8081601179,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010947810187724629,",,ADMIN,09-01-2016 16:05,,,,0
1339,DE13421,8081600972,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010928187103952662,",,ADMIN,09-01-2016 16:16,,,,0
1340,DE1200276,8081600915,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010957990994196708,",,ADMIN,09-01-2016 16:22,,,,0
1341,DE1200413,8081600562,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010951953200427423,",,ADMIN,09-01-2016 16:30,,,,0
1342,DE15426,8081600831,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010941040140475114,",01-05-2013 00:00,ADMIN,09-01-2016 16:31,markcom,,,0
1343,DE14529,8081602018,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010905670102449517,",,ADMIN,09-01-2016 16:41,netguru1,Fees paid thru loan,,0
1344,DE14284,8081600504,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010952483210364158,",,ADMIN,09-01-2016 16:41,DUBEYCOMPUTER,,,0
1345,DE13126,8081600569,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010957640145797925,",,ADMIN,09-01-2016 16:41,netguru1,Fees paid thru loan,,0
1346,DE15411,8081602019,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010905120192870835,",,ADMIN,09-01-2016 16:43,markcom,,,0
1347,de1200020,8081601994,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010949607159417651,",09-01-2016 15:05,davviet,09-01-2016 16:59,,SEM FEES,,0
1348,DE15179,8081602023,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010924137171594320,",10-04-2012 00:00,ADMIN,09-01-2016 17:01,surendra11184,,,0
1349,DE15083,8081602024,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010925320130837209,",,ADMIN,09-01-2016 17:02,surendra11184,,,0
1350,DE15071,8081601941,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010957610135981117,",06-12-2012 00:00,ADMIN,09-01-2016 17:04,kapilgehlot,,,0
1351,DE15625,8081602025,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010955860168069611,",,ADMIN,09-01-2016 17:08,nictcscbanjari,,,0
1352,DE1200337,8081601680,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010922970206741073,",,ADMIN,09-01-2016 17:09,jainshree,,,0
1353,DE15629,8081602026,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010945153898243262,",,ADMIN,09-01-2016 17:09,nictcscbanjari,,,0
1354,DE15190,8081602014,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010909817181325162,",10-10-2012 00:00,ADMIN,09-01-2016 17:10,shivamstationery,,,0
1355,DE14411,8081600107,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010916570132314250,",,ADMIN,09-01-2016 17:10,netguru1,Fees paid thru loan,,0
1356,DE14380,8081600475,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010909790131206304,",07-11-2016 00:00,ADMIN,09-01-2016 17:11,KRISHNAENTERPRISES,,,0
1357,DE15077,8081601881,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010946137108191767,",,ADMIN,09-01-2016 17:11,shivamstationery,,,0
1358,DE15643,8081602027,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010959833895485636,",03-01-2016 00:00,ADMIN,09-01-2016 17:13,karunakant,Fees paid thru loan,,0
1359,DE15571,8081601940,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010900880102525374,",,ADMIN,09-01-2016 17:14,A1248422439308,,,0
1360,DE1200291,8081600576,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010952630146727284,",,ADMIN,09-01-2016 17:17,,,,0
1361,DE15622,8081601462,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010908010104291862,",,ADMIN,09-01-2016 17:24,KRISHNAENTERPRISES,Fees paid thru loan,,0
1362,DE15611,8081601926,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010904887740272303,",,ADMIN,09-01-2016 17:25,KRISHNAENTERPRISES,,,0
1363,DE15104,8081602031,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010932030173140707,",,ADMIN,09-01-2016 17:25,EUN004263,,,0
1364,DE15619,8081601983,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010955740721405667,",,ADMIN,09-01-2016 17:25,KRISHNAENTERPRISES,Fees paid thru loan,,0
1365,DE14574,8081600463,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010919023114731268,",,ADMIN,09-01-2016 17:29,k4301491812463053,,,0
1366,DE15498,8081602032,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010902740115582550,",02-11-2013 00:00,ADMIN,09-01-2016 17:30,dripnsip,,,0
